entity_id,event_type,event,time,resource_id,value,fuel_level_start,fuel_level_end
StationTank,fuel_level_change,fuel_level_change,1897.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1898.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1899.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1900.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1901.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1902.0,,22.0,,
Car 39,arrival_departure,arrival,1903.0,,,,
Car 39,queue,pump_queue_wait_begins,1903.0,,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,1903.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1904.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1905.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1906.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1907.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1908.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1909.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1910.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1911.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1912.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1913.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1914.0,,22.0,,
Car 33,resource_use_end,pumping_ends,1915.0,2.0,,15.0,50.0
Car 33,arrival_departure,depart,1915.0,,,,
StationTank,fuel_level_change,fuel_level_change,1915.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1916.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1917.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1918.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1919.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1920.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1921.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1922.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1923.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1924.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1925.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1926.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1927.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1928.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1929.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1930.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1931.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1932.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1933.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1934.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1935.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1936.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1937.0,,22.0,,
Car 34,resource_use_end,pumping_ends,1938.0,1.0,,7.0,50.0
Car 34,arrival_departure,depart,1938.0,,,,
StationTank,fuel_level_change,fuel_level_change,1938.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1939.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1940.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1941.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1942.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1943.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1944.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1945.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1946.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1947.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1948.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1949.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1950.0,,22.0,,
Car 40,arrival_departure,arrival,1951.0,,,,
Car 40,queue,pump_queue_wait_begins,1951.0,,,22.0,50.0
StationTank,fuel_level_change,fuel_level_change,1951.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1952.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1953.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1954.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1955.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1956.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1957.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1958.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1959.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1960.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1961.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1962.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1963.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1964.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1965.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1966.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1967.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1968.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1969.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1970.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1971.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1972.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1973.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1974.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1975.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1976.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1977.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1978.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1979.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1980.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1981.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1982.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1983.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1984.0,,22.0,,
Call 1,arrival_departure,depart,1985.0,,,,
Truck 1,arrival_departure,arrival,1985.0,,,,
Truck 1,queue,refuelling,1985.0,,,,
StationTank,fuel_level_change,fuel_level_change,1985.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1986.0,,32.0,,
Car 35,resource_use,payment_begins,1986.0,2.0,,23.0,50.0
StationTank,fuel_level_change,fuel_level_change,1987.0,,15.0,,
StationTank,fuel_level_change,fuel_level_change,1988.0,,25.0,,
StationTank,fuel_level_change,fuel_level_change,1989.0,,35.0,,
StationTank,fuel_level_change,fuel_level_change,1990.0,,45.0,,
Car 36,resource_use,payment_begins,1990.0,1.0,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,1991.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,1992.0,,26.0,,
StationTank,fuel_level_change,fuel_level_change,1993.0,,36.0,,
StationTank,fuel_level_change,fuel_level_change,1994.0,,46.0,,
StationTank,fuel_level_change,fuel_level_change,1995.0,,56.0,,
StationTank,fuel_level_change,fuel_level_change,1996.0,,66.0,,
Car 41,arrival_departure,arrival,1997.0,,,,
Car 41,queue,pump_queue_wait_begins,1997.0,,,18.0,50.0
StationTank,fuel_level_change,fuel_level_change,1997.0,,76.0,,
StationTank,fuel_level_change,fuel_level_change,1998.0,,86.0,,
StationTank,fuel_level_change,fuel_level_change,1999.0,,96.0,,
StationTank,fuel_level_change,fuel_level_change,2000.0,,106.0,,
StationTank,fuel_level_change,fuel_level_change,2001.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,2002.0,,126.0,,
StationTank,fuel_level_change,fuel_level_change,2003.0,,136.0,,
StationTank,fuel_level_change,fuel_level_change,2004.0,,146.0,,
StationTank,fuel_level_change,fuel_level_change,2005.0,,156.0,,
StationTank,fuel_level_change,fuel_level_change,2006.0,,166.0,,
StationTank,fuel_level_change,fuel_level_change,2007.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,2008.0,,186.0,,
StationTank,fuel_level_change,fuel_level_change,2009.0,,196.0,,
StationTank,fuel_level_change,fuel_level_change,2010.0,,206.0,,
StationTank,fuel_level_change,fuel_level_change,2011.0,,216.0,,
StationTank,fuel_level_change,fuel_level_change,2012.0,,226.0,,
StationTank,fuel_level_change,fuel_level_change,2013.0,,236.0,,
StationTank,fuel_level_change,fuel_level_change,2014.0,,246.0,,
StationTank,fuel_level_change,fuel_level_change,2015.0,,256.0,,
StationTank,fuel_level_change,fuel_level_change,2016.0,,266.0,,
StationTank,fuel_level_change,fuel_level_change,2017.0,,276.0,,
StationTank,fuel_level_change,fuel_level_change,2018.0,,286.0,,
StationTank,fuel_level_change,fuel_level_change,2019.0,,296.0,,
StationTank,fuel_level_change,fuel_level_change,2020.0,,306.0,,
StationTank,fuel_level_change,fuel_level_change,2021.0,,316.0,,
StationTank,fuel_level_change,fuel_level_change,2022.0,,326.0,,
StationTank,fuel_level_change,fuel_level_change,2023.0,,336.0,,
StationTank,fuel_level_change,fuel_level_change,2024.0,,346.0,,
StationTank,fuel_level_change,fuel_level_change,2025.0,,356.0,,
StationTank,fuel_level_change,fuel_level_change,2026.0,,366.0,,
StationTank,fuel_level_change,fuel_level_change,2027.0,,376.0,,
StationTank,fuel_level_change,fuel_level_change,2028.0,,386.0,,
StationTank,fuel_level_change,fuel_level_change,2029.0,,396.0,,
StationTank,fuel_level_change,fuel_level_change,2030.0,,406.0,,
StationTank,fuel_level_change,fuel_level_change,2031.0,,416.0,,
StationTank,fuel_level_change,fuel_level_change,2032.0,,426.0,,
StationTank,fuel_level_change,fuel_level_change,2033.0,,436.0,,
StationTank,fuel_level_change,fuel_level_change,2034.0,,446.0,,
StationTank,fuel_level_change,fuel_level_change,2035.0,,456.0,,
Car 36,resource_use_end,payment_ends,2036.0,1.0,,11.0,50.0
Car 36,resource_use,pumping_begins,2036.0,1.0,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,2036.0,,466.0,,
StationTank,fuel_level_change,fuel_level_change,2037.0,,476.0,,
StationTank,fuel_level_change,fuel_level_change,2038.0,,486.0,,
StationTank,fuel_level_change,fuel_level_change,2039.0,,496.0,,
StationTank,fuel_level_change,fuel_level_change,2040.0,,506.0,,
StationTank,fuel_level_change,fuel_level_change,2041.0,,516.0,,
StationTank,fuel_level_change,fuel_level_change,2042.0,,526.0,,
StationTank,fuel_level_change,fuel_level_change,2043.0,,536.0,,
StationTank,fuel_level_change,fuel_level_change,2044.0,,546.0,,
StationTank,fuel_level_change,fuel_level_change,2045.0,,556.0,,
StationTank,fuel_level_change,fuel_level_change,2046.0,,566.0,,
StationTank,fuel_level_change,fuel_level_change,2047.0,,576.0,,
StationTank,fuel_level_change,fuel_level_change,2048.0,,586.0,,
Truck 1,arrival_departure,depart,2049.0,,,,
StationTank,fuel_level_change,fuel_level_change,2049.0,,596.0,,
Car 35,resource_use_end,payment_ends,2050.0,2.0,,23.0,50.0
Car 35,resource_use,pumping_begins,2050.0,2.0,,23.0,50.0
StationTank,fuel_level_change,fuel_level_change,2050.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2051.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2052.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2053.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2054.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2055.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2056.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2057.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2058.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2059.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2060.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2061.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2062.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2063.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2064.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2065.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2066.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2067.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2068.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2069.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2070.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2071.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2072.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2073.0,,596.0,,
StationTank,fuel_level_change,fuel_level_change,2074.0,,596.0,,
Car 36,resource_use_end,pumping_ends,2075.0,1.0,,11.0,50.0
Car 36,arrival_departure,depart,2075.0,,,,
StationTank,fuel_level_change,fuel_level_change,2075.0,,596.0,,
Car 37,resource_use,payment_begins,2075.0,1.0,,17.0,50.0
StationTank,fuel_level_change,fuel_level_change,2076.0,,563.0,,
Car 35,resource_use_end,pumping_ends,2077.0,2.0,,23.0,50.0
Car 35,arrival_departure,depart,2077.0,,,,
StationTank,fuel_level_change,fuel_level_change,2077.0,,563.0,,
Car 38,resource_use,payment_begins,2077.0,2.0,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,2078.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2079.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2080.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2081.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2082.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2083.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2084.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2085.0,,522.0,,
Car 42,arrival_departure,arrival,2086.0,,,,
Car 42,queue,pump_queue_wait_begins,2086.0,,,16.0,50.0
StationTank,fuel_level_change,fuel_level_change,2086.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2087.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2088.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2089.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2090.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2091.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2092.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2093.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2094.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2095.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2096.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2097.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2098.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2099.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2100.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2101.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2102.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2103.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2104.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2105.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2106.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2107.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2108.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2109.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2110.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2111.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2112.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2113.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2114.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2115.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2116.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2117.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2118.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2119.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2120.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2121.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2122.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2123.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2124.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2125.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2126.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2127.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2128.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2129.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2130.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2131.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2132.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2133.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2134.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2135.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2136.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2137.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2138.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2139.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2140.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2141.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2142.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2143.0,,522.0,,
Car 38,resource_use_end,payment_ends,2144.0,2.0,,9.0,50.0
Car 38,resource_use,pumping_begins,2144.0,2.0,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,2144.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2145.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2146.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2147.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2148.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2149.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2150.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2151.0,,522.0,,
Car 43,arrival_departure,arrival,2152.0,,,,
Car 43,queue,pump_queue_wait_begins,2152.0,,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,2152.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2153.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2154.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2155.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2156.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2157.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2158.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2159.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2160.0,,522.0,,
StationTank,fuel_level_change,fuel_level_change,2161.0,,522.0,,
Car 37,resource_use_end,payment_ends,2162.0,1.0,,17.0,50.0
